clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,American Bobtail,,,146,20,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,109,22,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,,,,123,27,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,99,19,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,142,23,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,Angelfish,Dove,127,22,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,153,28,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,124,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,,,,121,28,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Maine Coone,,,107,18,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,142,15,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,,Guppy,Lovebird,168,18,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,113,15,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Beagle,,,,91,12,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,American Shorthair,,,109,14,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,American Bobtail,,,155,12,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,165,21,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,112,19,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,104,17,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,95,21,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,,,,105,18,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,Scottish Fold,,,72,17,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,American Shorthair,,,122,15,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,124,20,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,114,24,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,Goldfish,Parrotlet,105,24,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Beagle,,,,153,22,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,Scottish Fold,Goldfish,Parrotlet,90,18,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,,,,126,24,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,136,20,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Maine Coone,,,109,26,0
C-6941229,Walgreens,IA,West,Yorkshire Terrier,,,,132,20,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,116,16,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,134,21,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,122,19,1
C-8350481,DSHealthcare,MA,South,Yorkshire Terrier,,,,67,15,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,130,6,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,131,16,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Labrador Retriever,,,,111,21,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,Cory Catfish,Finch,140,19,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,American Shorthair,,,169,15,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,152,24,1
C-7173048,Empack,CO,West,,,,,127,16,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,113,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,American Shorthair,,,153,22,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,95,21,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,205,19,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Golden Retriever,,,,177,16,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,52,24,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,89,14,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,120,11,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Sphynx,Guppy,African Gray Parrot,169,23,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,148,14,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,Siamese,,,123,9,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,117,20,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,Scottish Fold,,,146,18,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,Betta Fish,Dove,97,16,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,87,12,1
C-3829341,Walgreens,CA,West,,Sphynx,,,115,9,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,,,,158,16,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,85,12,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,130,20,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,135,19,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Boxer,American Bobtail,,,170,21,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,131,17,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,Guppy,Lovebird,134,15,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Beagle,,,,69,19,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,,,80,12,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Beagle,,,,186,24,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,,,,126,20,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,107,20,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,American Shorthair,,,129,31,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Bulldog,,,,143,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Beagle,American Shorthair,,,68,31,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,125,17,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,American Shorthair,,,150,20,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,American Bobtail,,,98,26,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,125,20,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,,,166,16,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,132,16,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,,,,97,22,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,94,15,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Labrador Retriever,,,,90,17,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Boxer,,,,161,19,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,173,23,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,116,17,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Bulldog,,,,119,19,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Golden Retriever,,,,102,20,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Scottish Fold,,,149,24,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,96,20,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,134,28,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,102,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,156,22,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,83,26,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,Siamese,,,88,26,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Siamese,,,91,19,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,118,14,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,179,21,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Beagle,,,,93,25,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,130,26,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,150,16,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,142,14,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Beagle,Maine Coone,,,113,18,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Boxer,,,,151,27,0
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,146,24,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Boxer,American Bobtail,,,93,13,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,120,13,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,,,,171,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,122,7,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Boxer,,,,142,18,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,141,25,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Boxer,,,,133,24,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,107,16,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,Scottish Fold,,,149,22,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,Angelfish,Parrotlet,142,30,0
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,141,19,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Persian,,,104,23,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,77,28,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Beagle,,Cory Catfish,Dove,149,17,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,Persian,,,108,18,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,Maine Coone,,,148,20,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,62,18,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,114,15,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,138,24,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,126,24,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,134,21,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,124,21,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,American Shorthair,,,118,26,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,95,21,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Bulldog,,Angelfish,Dove,117,22,1
C-6941229,Walgreens,IA,West,German Shepherd,Scottish Fold,,,149,21,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,124,22,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,Goldfish,Parrotlet,94,24,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Golden Retriever,,,,97,21,1
C-8350481,DSHealthcare,MA,South,Boxer,,,,74,25,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,74,19,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,157,26,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,Cory Catfish,African Gray Parrot,136,20,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Bulldog,Sphynx,,,168,21,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Labrador Retriever,,,,142,24,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Persian,,,87,18,1
C-7173048,Empack,CO,West,Labrador Retriever,,,,62,30,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,Siamese,,,164,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,Sphynx,,,105,18,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,62,23,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,,,,147,17,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Beagle,American Shorthair,,,164,27,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,American Shorthair,,,183,20,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,90,20,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Siamese,,,144,19,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,130,20,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,111,26,0
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,Betta Fish,Parrotlet,132,18,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,96,23,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,German Shepherd,Maine Coone,,,162,20,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,171,24,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,114,13,1
C-3829341,Walgreens,CA,West,,American Shorthair,,,130,19,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,123,27,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,163,28,0
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,115,20,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,96,27,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,116,17,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,141,15,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Golden Retriever,Maine Coone,,,94,17,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,123,28,0
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,120,6,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,113,23,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,95,15,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Boxer,,,,105,28,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Bulldog,,Betta Fish,Lovebird,123,13,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,133,10,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,American Bobtail,Betta Fish,Parrotlet,156,13,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Yorkshire Terrier,,,,129,22,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,German Shepherd,Siamese,Betta Fish,Dove,122,25,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,Cory Catfish,Lovebird,94,18,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,100,25,0
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,69,23,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,99,23,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,128,32,0
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,127,24,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,75,25,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,,,,172,13,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,139,17,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,63,19,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Yorkshire Terrier,Siamese,,,177,22,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Labrador Retriever,,,,122,24,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Scottish Fold,,,169,17,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Bulldog,,,,118,26,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,Goldfish,Finch,109,27,0
